naturalKey,status,reason,originalSubjectName,fileUrl
migration-export:cmrp52uel0018rpyp6dlx15ep,unresolved_subject,"No current Subject matches ""Hindi Aupcharik Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Aupcharik Lekhan,/uploads/pyqs/a2d41714-ef48-422b-8bae-77355a888ef6-Hindi_Aupcharik_Lekhan_11464.pdf
migration-export:cmrp534ra001crpyp2y5dn7l7,unresolved_subject,"No current Subject matches ""Sanskrit B - Introductory Upanishad and Gita"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Sanskrit B - Introductory Upanishad and Gita,/uploads/pyqs/e958ec4d-b48e-4a9b-bf7f-dab66bd998ce-Introductory_Upanishad_And_Geeta.pdf
migration-export:cmrp538y6001erpyp1yymx9h7,unresolved_subject,"No current Subject matches ""Rachnatmak Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Rachnatmak Lekhan,/uploads/pyqs/e582354b-7153-44d6-b3e9-553c966d2219-Jansanchar_aur_Rachnatmak_Lekhan_HINDI_B.pdf
migration-export:cmrp53d6w001grpypnlb0h9ns,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Malayalam"" (Translation and Interpretation in Malayalam [sem 1]; Translation and Interpretation in Malayalam [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Malayalam,/uploads/pyqs/f38e3092-22ab-401b-8a86-89fec6a1dbd5-Translation_Interpretation_in_Malayalam.pdf
migration-export:cmrp541xa001irpypljlmq52d,unresolved_subject,"No current Subject matches ""EVS   4451"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",EVS   4451,/uploads/pyqs/a4160704-c762-4307-afb2-2c0ea6a10ca7-EVS.pdf
migration-export:cmrp54i6s001krpyp7lba54je,unresolved_subject,"No current Subject matches ""Media Lekhan"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Media Lekhan,/uploads/pyqs/359dd5cf-05af-4ab3-b0d7-5eca0f1122f0-Social_Media_Aur_Blog_Lekhan_HINDI_C_11412.pdf
migration-export:cmrp54rcp001mrpypgiucaum4,unresolved_subject,"No current Subject matches ""Perspectives on International Relations"" (old programme ""B.A. (Hons.) Political Science"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Perspectives on International Relations,/uploads/pyqs/238fad8b-9b14-4093-9a1d-dec357bada1f-Introduction_to_International_Relations.pdf
migration-export:cmrp54z9u001orpypi9dwdbgj,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Manipuri"" (Translation and Interpretation in Manipuri [sem 1]; Translation and Interpretation in Manipuri [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Manipuri,/uploads/pyqs/577088a9-049a-4047-b500-9d09fed26c03-Translation_Interpretation_in_Manipuri.pdf
migration-export:cmrp557ad001qrpyp7r91955e,unresolved_subject,"No current Subject matches ""Sanskrit B - Introductory Upanishad and Gita"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Sanskrit B - Introductory Upanishad and Gita,/uploads/pyqs/e69116e3-ca32-4e77-a84b-715d50bda0a9-Introductory_Upanishad_And_Geeta_11438.pdf
migration-export:cmrp55fge001srpyp0b0gj0qg,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Assamese"" (Translation and Interpretation in Assamese [sem 1]; Translation and Interpretation in Assamese [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Assamese,/uploads/pyqs/e19601e6-d4fa-4ecc-8276-61c361742531-Translation_Interpretation_in_Assamese_11442.pdf
migration-export:cmrp55rnl001urpyplepuhbau,unresolved_subject,"No current Subject matches ""EVS   4451"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",EVS   4451,/uploads/pyqs/17c37b86-50e7-49cc-b9c1-a6053c85e96f-EVS_11489.pdf
migration-export:cmrp56f1x001xrpypcohlwgoy,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/ded56dad-b996-4dbf-9e65-506e06382e80-Hindi_Bhasha.pdf
migration-export:cmrp56pyy001zrpypapbo8sjx,unresolved_subject,"No current Subject matches ""Journalistic Writing in Assamese   4555"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Journalistic Writing in Assamese   4555,/uploads/pyqs/668b8088-ccbf-4e48-962d-c5b571f96464-Journalistic_Writing_in_Manipuri.pdf
migration-export:cmrp56xoz0021rpyphkvrxmof,unresolved_subject,"No current Subject matches ""Environmental Science - Theory into Practice"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Environmental Science - Theory into Practice,/uploads/pyqs/7db3d3f3-059a-4157-9213-4f1915d4b899-EVS_Theory_into_Practice.pdf
migration-export:cmrp57vr50025rpyp5ttvmxar,unresolved_subject,"No current Subject matches ""Media Lekhan"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Media Lekhan,/uploads/pyqs/f6f78696-c8ac-4521-8d8e-3ab750e66adf-Social_Media_Aur_Blog_Lekhan_HINDI_C.pdf
migration-export:cmrp58hra0029rpyp2ay33q5r,unresolved_subject,"No current Subject matches ""Rachnatmak Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Rachnatmak Lekhan,/uploads/pyqs/6ea144ce-b63f-472e-9851-7a2827f7bb56-Jansanchar_aur_Rachnatmak_Lekhan_HINDI_B_11481.pdf
migration-export:cmrp58thn002brpypcwwfohxq,unresolved_subject,"No current Subject matches ""Hindi Aupcharik Lekhan"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Aupcharik Lekhan,/uploads/pyqs/2113666a-9a49-4a63-9f6c-9aec36b1113d-Hindi_Aupcharik_Lekhan.pdf
migration-export:cmrp59mgh002erpypoh86p8rr,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/9a63b769-7e9d-445a-9844-849c3f633f85-Hindi_Bhasha_aur_Takneek_HINDI_C.pdf
migration-export:cmrp59yd4002grpypnt4rcm8q,unresolved_subject,"No current Subject matches ""Punjabi Bhasha da Uchera Padhar"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Punjabi Bhasha da Uchera Padhar,/uploads/pyqs/3b106480-1a99-4306-ad41-68ca0b7144ad-Punjabi_Bhasha_Da_Uchera_Padhar_11440.pdf
migration-export:cmrp5ak09002jrpypkh70gl71,unresolved_subject,"No current Subject matches ""Vyavharik Hindi   4520"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Vyavharik Hindi   4520,/uploads/pyqs/b5de0784-895a-4ced-bb44-376d74785055-Vyavharik_Hindi_A_11482.pdf
migration-export:cmrp5atrg002lrpyp2we6rd0a,unresolved_subject,"No current Subject matches ""Journalistic Writing in Odia   4568"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Journalistic Writing in Odia   4568,/uploads/pyqs/a4ddcb6f-5b4d-4822-9fbe-c5588fad1d32-Journalistic_Writing_in_Odia.pdf
migration-export:cmrp5b97j002nrpypv5x3lnpr,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/31fa1ea6-4648-4ab3-92fd-b68f31ecfc0c-Punjabi_Bhasha_Da_Mudhla_Padhar.pdf
migration-export:cmrp5bj3z002prpypanzkczi1,unresolved_subject,"No current Subject matches ""Perspectives on International Relations"" (old programme ""B.A. (Hons.) Political Science"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Perspectives on International Relations,/uploads/pyqs/9e529a80-9ac6-423b-a28b-c36f0463a415-Intro_to_International_Relations.pdf
migration-export:cmrp5fdu8002vrpyp26z2vucb,unresolved_subject,"No current Subject matches ""Punjabi Bhasha da Uchera Padhar"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Punjabi Bhasha da Uchera Padhar,/uploads/pyqs/68401171-e257-475a-bfb4-65ba4be5d764-Punjabi_Bhasha_Da_Uchera_Padhar.pdf
migration-export:cmrp5fgvi002xrpyp1qtvyuht,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/ff4682e0-f3f6-44c0-ba16-cb2477ed7fa1-Punjabi_Bhasha_Da_Mudhla_Padhar_11439.pdf
migration-export:cmrp5foji002zrpypgpigxqvq,unresolved_subject,"No current Subject matches ""Vyavharik Hindi   4520"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Vyavharik Hindi   4520,/uploads/pyqs/eabf222f-d97d-4c11-b2c7-41d347987ad9-Vyavharik_Hindi_A.pdf
migration-export:cmrp5gqxx003brpypstsppzob,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 6 Subjects with this name across different programmes (ba-prog-punjabi-as-major, ba-prog-punjabi-as-major, ba-prog-punjabi-as-minor, ba-prog-punjabi-as-minor, ba-hons-punjabi, ba-hons-punjabi) — ambiguous, never auto-picked.",Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/342d7a65-6d08-4e38-825e-ce68682c1620-Punjabi_Bhasha_da_Uchtam_Padhar_11441.pdf
migration-export:cmrp5gt3a003drpypbd7846wu,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Sanskrit C - Introduction to Sanskrit Language"" (Sanskrit C: Introduction to Sanskrit Language [sem 1]; Sanskrit C: Introduction to Sanskrit Language [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Sanskrit C - Introduction to Sanskrit Language,/uploads/pyqs/21b01611-851e-4cc6-8692-057146c93613-Introduction_to_Sanskrit_Language_C.pdf
migration-export:cmrp5gvas003frpyp72f9507z,unresolved_subject,"Ambiguous: 2 Subjects in programme ""university-wide-ability-enhancement-course-pool/university-wide-skill-enhancement-course-pool/university-wide-value-addition-course-pool/university-wide-generic-elective-course-pool/university-wide-discipline-specific-elective-course-pool"" share a name match for ""Translation and Interpretation in Nepali"" (Translation and Interpretation in Nepali [sem 1]; Translation and Interpretation in Nepali [sem 2]) and old semester order (0) did not narrow it to one. Never auto-picked.",Translation and Interpretation in Nepali,/uploads/pyqs/e8283626-1410-479a-b330-b1df6292d3ae-Translation_Interpretation_in_Nepali.pdf
migration-export:cmrp5gyts003hrpypr58wgmph,unresolved_subject,"No current Subject matches ""Journalistic Writing in Assamese   4555"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Journalistic Writing in Assamese   4555,/uploads/pyqs/57c50a33-796a-4493-94d8-3a49342f5646-Journalistic_Writing_in_Assamese.pdf
migration-export:cmrp5h12v003jrpyp5kuofkou,unresolved_subject,"No current Subject matches ""Hindi Bhasha: Vyavaharik Vyakaran"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Bhasha: Vyavaharik Vyakaran,/uploads/pyqs/fbee035f-6c65-48db-ac24-b3116e035f04-Hindi_Bhasha_aur_Takneek_Hindi_C_11484.pdf
migration-export:cmrp5h3ax003lrpypbemx96pp,missing_storage_reference,"fileUrl ""/uploads/pyqs/817d1c8d-8412-41e6-bcbf-eccfe039a137-Finance_For_Everyone_11713...pdf"" is a local dev-storage path — not verified reachable. See docs/PHASE_3_RESOURCE_IMPORT_APPLIED.md storage section for what was and wasn't uploaded.",SEC-1.2 — Finance for Everyone,/uploads/pyqs/817d1c8d-8412-41e6-bcbf-eccfe039a137-Finance_For_Everyone_11713...pdf
migration-export:cmrp5hl40003urpypwhec0oj1,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 9 Subjects with this name across different programmes (ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-hons-economics, ba-hons-economics, ba-hons-economics) — ambiguous, never auto-picked.",Money and Banking,/uploads/pyqs/571172e0-4f94-4ce1-a5c2-7ade070b24a7-Money_and_Banking.pdf
migration-export:cmrp5hp3b003wrpypjgw2ex1z,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 2 Subjects with this name across different programmes (b-a-program-sociology, ba-hons-socialogy) — ambiguous, never auto-picked.",Sociology and Everyday Life,/uploads/pyqs/1f700d0a-e61d-4214-b5b4-ccf03dbaf658-Sociology_Everyday_Life.pdf
migration-export:cmrp5hu2c003yrpyplh5wekbe,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 9 Subjects with this name across different programmes (ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-hons-economics, ba-hons-economics, ba-hons-economics) — ambiguous, never auto-picked.",Money and Banking,/uploads/pyqs/acae83ac-308a-41b8-9d27-6289708a2564-Money_Banking.pdf
migration-export:cmrp5hxm40040rpypzctgch3v,unresolved_subject,"No current Subject matches ""Yoga Philosophy & Practice"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Yoga Philosophy & Practice,/uploads/pyqs/8655a575-51e8-42ab-b02a-2ae381bdf145-Philosophy_of_Yoga.pdf
migration-export:cmrp5ia9t0044rpyp9q29ngbh,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Genre Fiction,/uploads/pyqs/612ae837-3ef1-4670-9670-fa8729f82684-Genre_Fiction.pdf
migration-export:cmrp5idxi0046rpypagtgkrgl,unresolved_subject,"No current Subject matches ""Fundamentals of Indian Philosophy (Prog.)"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Fundamentals of Indian Philosophy (Prog.),/uploads/pyqs/96ed4c81-1602-48ee-8146-aa1ebebf9745-Fundamentals_of_Indian_Philosophy.pdf
migration-export:cmrp5ii730049rpyppsdpe0ve,unresolved_subject,"No current Subject matches ""Olympic Education"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Olympic Education,/uploads/pyqs/7f6c9609-940c-4aeb-88b7-b4383912a53e-Olympic_Education.pdf
migration-export:cmrp5ivy6004erpyp3r41xgyh,unresolved_subject,"No current Subject matches ""Theory of Public Finance"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Theory of Public Finance,/uploads/pyqs/fe4ce480-5582-45a3-9a08-8b316939cd1b-Theory_of_Public_Finance.pdf
migration-export:cmrp5j0ua004hrpyp3x5ucth3,unresolved_subject,"No current Subject matches ""Theory of Public Finance"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Theory of Public Finance,/uploads/pyqs/140f81a6-6a4d-4bee-8a68-1350eb6831e8-Theory_of_Public_Finance_12253.pdf
migration-export:cmrp5j548004jrpypki3tbmj7,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Literature and Human Rights,/uploads/pyqs/1853a211-b2fe-41df-894c-847a1e12b8fe-Literature_Human_Rights.pdf
migration-export:cmrp5j7fi004lrpypb7akjuos,unresolved_subject,"No current Subject matches ""Fitness and Wellness"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Fitness and Wellness,/uploads/pyqs/0ea4dc3d-7f21-41bc-868f-63a1c74e0b76-Fitness_Wellness.pdf
migration-export:cmrp5j9o9004nrpyppjmldx1w,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Indian Writing in English,/uploads/pyqs/b1769315-b75f-4342-b84a-87df168fd3d9-Indian_English_Literatures.pdf
migration-export:cmrp5jt1u004srpypv4qb68lo,unresolved_subject,"No current Subject matches ""Fundamentals of Calculus"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Fundamentals of Calculus,/uploads/pyqs/f36c083f-ab92-4c79-8be7-43e0ee1801ce-Fundamentals_of_Calculus.pdf
migration-export:cmrp5k046004wrpypbu2tm2z0,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 9 Subjects with this name across different programmes (ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-hons-economics, ba-hons-economics, ba-hons-economics) — ambiguous, never auto-picked.",Money and Banking,/uploads/pyqs/6dca9625-53fd-42c9-8083-ea840b929ff4-Money_Banking_12254.pdf
migration-export:cmrp5k7fm004zrpyp019dldt4,unresolved_subject,"No match within the mapped/pool programme(s); a global fallback search found 12 Subjects with this name across different programmes (ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-major, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-prog-economics-as-minor, ba-hons-economics, ba-hons-economics, ba-hons-economics, ba-hons-economics) — ambiguous, never auto-picked.",Principles of Microeconomics-I,/uploads/pyqs/ab9f0a9e-2b85-4f94-ba3a-eafabd01a8b5-Principles_of_Microeconomics_1.pdf
migration-export:cmrp5ka8s0051rpypsqs1vgg5,unresolved_subject,"No current Subject matches ""Hindi Sahitya ka Itihas (Aadikal aur Madhyakal)"" (old programme ""B.A. (Hons.) Hindi"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Hindi Sahitya ka Itihas (Aadikal aur Madhyakal),/uploads/pyqs/7bbe25fd-0570-4d80-b4bd-6878b07e7e57-Hindi_Sahitya_ka_Itihas..pdf
migration-export:cmrp5kl9z0055rpypuak8zizn,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Genre Fiction,/uploads/pyqs/d978f11f-ddb5-4571-9566-430237d6975f-Genre_Fiction.pdf
migration-export:cmrp5ks900058rpyp715g89r0,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Indian Writing in English,/uploads/pyqs/016cb7ee-da94-442e-922a-1a43fcf9fcbd-Indian_English_Literatures.pdf
migration-export:cmrp5kuou005arpyp3n3hrzq0,rejected,Probable duplicate (SAME_RESOURCE or UNRESOLVED_DUPLICATE) — see probableDuplicateGroups in the report.,Punjabi Bhasha da Mudhla Padhar,/uploads/pyqs/cd87d2b3-a615-49a7-9a25-5c3fb4be1f18-Punjabi_Bhasha_Da_Mudhla_Padhar.pdf
migration-export:cmrp5lmzf005jrpypwq6dwkc5,unresolved_subject,"No current Subject matches ""Theory of Public Finance"" (old programme ""GE Pool (Generic Electives)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Theory of Public Finance,/uploads/pyqs/d624a3e1-22e0-4c40-80d5-29a1172f7989-Theory_of_Public_Finance_13365.pdf
migration-export:cmrp5m5i7005orpypkbq1jevn,unresolved_subject,"No current Subject matches ""Essential Food Nutrients"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Essential Food Nutrients,/uploads/pyqs/44871523-df1d-4950-9c27-45d7c1e7fd38-Essential_Food_Nutrients.pdf
migration-export:cmrp5mbvh005rrpypc0fj5qxd,unresolved_subject,"No current Subject matches ""Cyber Sphere and Security Global Concerns"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Cyber Sphere and Security Global Concerns,/uploads/pyqs/8b556906-b991-4d39-896e-58212f8f99a0-Cyber_Sphere_Security_Global_Concerns.pdf
migration-export:cmrp5me0n005trpypubuv4il3,unresolved_subject,"No current Subject matches ""Chemistry of Food Flavors and Colourants"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Chemistry of Food Flavors and Colourants,/uploads/pyqs/d625bc03-45a8-4f07-9895-4a23ad3a498a-Chemistry_of_Food_Flavors_Colorants_11705_SEC.pdf
migration-export:cmrp5mmfk005wrpypazj1zoy4,unresolved_subject,"No current Subject matches ""Cyber Sphere and Security Global Concerns"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Cyber Sphere and Security Global Concerns,/uploads/pyqs/45ab276e-65ee-4910-b17e-9df6e356ff68-Cyber_Sphere_Security_11748.pdf
migration-export:cmrp5mrf9005zrpyp3a78rtlh,unresolved_subject,"No current Subject matches ""Cyber Sphere and Security Global Concerns"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Cyber Sphere and Security Global Concerns,/uploads/pyqs/02ccbd5d-8443-4e02-899a-3996dddd841f-Cyber_Sphere_Security_11710_sec.pdf
migration-export:cmrp5mxuq0062rpypwg67gikq,unresolved_subject,"No current Subject matches ""Life Skill Education"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Life Skill Education,/uploads/pyqs/101de844-4144-419e-8518-fc3959feaebc-Life_Skill_Education.pdf
migration-export:cmrp5n12k0064rpyprkx5021p,unresolved_subject,"No current Subject matches ""SEC-2.1 — Personality Development"" (old programme ""B.Com. (Programme)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",SEC-2.1 — Personality Development,/uploads/pyqs/79ae642d-c38c-4eb2-8b10-5983819b6be8-Personality_Development_Communication_11763.pdf
migration-export:cmrp5n5uw0066rpypsvrz5uat,unresolved_subject,"No current Subject matches ""Reading the Archive"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Reading the Archive,/uploads/pyqs/93b4a0f0-377f-442e-be64-dffd71963784-Reading_the_Archive.pdf
migration-export:cmrp5n8800068rpypkht70ufl,unresolved_subject,"No current Subject matches ""Working with People"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Working with People,/uploads/pyqs/e54c303f-4fb5-4fdf-bbf5-809fe93e2157-Working_with_People.pdf
migration-export:cmrp5naf4006arpyp96x02y2s,unresolved_subject,"No current Subject matches ""Museum and Museology"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Museum and Museology,/uploads/pyqs/d5b74803-1309-4643-b623-25d6bc20febb-Museum_Museology.pdf
migration-export:cmrp5ne1u006crpypckmdsm7l,unresolved_subject,"No current Subject matches ""Political Communication and Leadership"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Political Communication and Leadership,/uploads/pyqs/168facb8-c6b3-45e1-aa62-3ffd1467df33-Political_Leadership_Communication.pdf
migration-export:cmrp5ng7d006erpyp5n5h29lk,unresolved_subject,"No current Subject matches ""SEC-2.1 — Personality Development"" (old programme ""B.Com. (Programme)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",SEC-2.1 — Personality Development,/uploads/pyqs/0c084cac-3a3f-4c9f-9116-034bb4248055-Personality_Development_Communication.pdf
migration-export:cmrp5niec006grpypzyxqibbw,unresolved_subject,"No current Subject matches ""Museum and Museology"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Museum and Museology,/uploads/pyqs/0532125a-3fb6-4759-b457-05fb96d6c036-Museum_Museology_11721.pdf
migration-export:cmrp5nlos006irpypwwt617me,unresolved_subject,"No current Subject matches ""Museum and Museology"" (old programme ""Common Pool (VAC / AEC / SEC)"") — not found in the mapped programme(s), the elective pools, or anywhere else in the catalogue, including a conservative fuzzy pass.",Museum and Museology,/uploads/pyqs/8f039872-f435-43c3-9d1e-cca30423d93c-Museum_Museology_11759.pdf
